WordWeight;FamilyWeight;LanguageWeight;from_word;to_word
1;1;1;forest;betelnut
1;1;1;forest;old (used)
1;1;1;forest;difficult
1;1;1;forest;island
3;2;3;forest;village
1;1;1;forest;hill
1;1;1;forest;priest
1;1;1;forest;coral rock
1;1;1;forest;eight
1;1;1;forest;crocodile
2;1;2;forest;why
1;1;1;forest;give
1;1;1;forest;guilty
1;1;1;forest;lontar palm
2;2;2;forest;hold
1;1;1;forest;and
1;1;1;forest;long
1;1;1;forest;tight
1;1;1;forest;salt
1;1;1;forest;worm
1;1;1;forest;moth
1;1;1;forest;insect
1;1;1;forest;town
1;1;1;forest;clay
2;2;2;forest;garden
1;1;1;forest;disappear
1;1;1;forest;sister
1;1;1;forest;untruth
1;1;1;forest;what
1;1;1;forest;mouse
1;1;1;forest;memory
2;2;2;forest;we
1;1;1;forest;cheek
1;1;1;forest;show
1;1;1;forest;wind
3;1;3;forest;tortoise
1;1;1;forest;fire
1;1;1;forest;heart
1;1;1;forest;stick
1;1;1;forest;medicine
1;1;1;forest;dig
1;1;1;forest;push
1;1;1;forest;inside
1;1;1;forest;leave
1;1;1;forest;that
1;1;1;forest;buffalo
1;1;1;forest;well
1;1;1;forest;remain
1;1;1;forest;send
1;1;1;forest;head
1;1;1;forest;sew
1;1;1;forest;shoulder
1;1;1;forest;basket
1;1;1;forest;abuse
1;1;1;forest;forge
1;1;1;forest;pound
1;1;1;forest;carry on head
1;1;1;forest;carry
2;1;2;forest;liver
4;1;4;forest;yesterday
1;1;1;forest;blow (of wind)
1;1;1;forest;urine
2;1;2;forest;dog
2;2;2;forest;savanna
1;1;1;forest;aunt
1;1;1;forest;throw
1;1;1;forest;father's sister
1;1;1;forest;mother's sister
1;1;1;forest;day (24 hours)
1;1;1;forest;blow (with mouth)
1;1;1;earthquake;eat
4;1;2;earthquake;shake
1;1;1;earthquake;bore
1;1;1;earthquake;shiver
1;1;1;earthquake;move
1;1;1;earthquake;thunder
1;1;1;earthquake;anxiety
1;1;1;earthquake;saw
3;1;3;earthquake;island
2;1;2;earthquake;fish
1;1;1;earthquake;coconut
1;1;1;earthquake;today
32;12;32;thunder;lightning
5;3;5;thunder;cloud
1;1;1;thunder;say
2;2;2;thunder;speak
1;1;1;thunder;sour
1;1;1;thunder;hot
2;2;2;thunder;ash
7;5;5;thunder;sky
1;1;1;thunder;thin
1;1;1;thunder;burn
18;10;17;thunder;bolt (of lightning)
1;1;1;thunder;doubt
1;1;1;thunder;shout
1;1;1;thunder;feather
1;1;1;thunder;bead
1;1;1;thunder;pick up
2;2;2;thunder;friend
1;1;1;thunder;pray
1;1;1;thunder;grind
1;1;1;thunder;burn (something)
1;1;1;thunder;burning
1;1;1;thunder;sap
1;1;1;thunder;mill
1;1;1;thunder;often
2;2;2;thunder;storm
3;3;3;thunder;sound or noise
1;1;1;thunder;conceive
1;1;1;thunder;pregnant
1;1;1;thunder;day (not night)
1;1;1;thunder;four
1;1;1;thunder;religion
1;1;1;thunder;piss
1;1;1;thunder;stable
2;1;2;thunder;dark
2;1;2;thunder;god
1;1;1;thunder;fog
1;1;1;thunder;drumming
1;1;1;thunder;weave
1;1;1;thunder;harmattan
1;1;1;thunder;atop
1;1;1;thunder;horn (anatomy)
3;2;3;thunder;rat
1;1;1;thunder;earring
1;1;1;thunder;split
1;1;1;thunder;shoulder
1;1;1;thunder;town
16;6;16;thunder;thunder (verb)
1;1;1;thunder;footprint
1;1;1;thunder;deity
1;1;1;thunder;grandfather
2;1;2;thunder;cold
5;1;5;thunder;dragon
1;1;1;thunder;hold
1;1;1;thunder;kneel
1;1;1;thunder;stone (of fruit)
1;1;1;thunder;blow (with mouth)
1;1;1;thunder;brood (verb)
1;1;1;thunder;meat
1;1;1;thunder;carry
1;1;1;thunder;path
1;1;1;thunder;count
1;1;1;thunder;talk
1;1;1;thunder;how many
1;1;1;thunder;how
1;1;1;thunder;electricity
1;1;1;thunder;eat
1;1;1;thunder;carry on back
1;1;1;light (radiation);outside
1;1;1;light (radiation);forget
23;15;23;light (radiation);day (not night)
1;1;1;light (radiation);weak
1;1;1;light (radiation);fish
1;1;1;light (radiation);onion
49;19;48;light (radiation);bright
1;1;1;light (radiation);scales (measure instrument)
1;1;1;light (radiation);beautiful
5;4;5;light (radiation);white
30;13;30;light (radiation);light (color)
18;11;17;light (radiation);fire
5;5;5;light (radiation);clear
1;1;1;light (radiation);color
1;1;1;light (radiation);beam
11;7;10;light (radiation);sun
2;1;2;light (radiation);weather
9;4;9;light (radiation);candle
7;2;7;light (radiation);light (weight)
4;3;4;light (radiation);easy
4;1;4;light (radiation);light (ignite)
19;8;16;light (radiation);torch or lamp
1;1;1;light (radiation);holy
7;5;7;light (radiation);world
1;1;1;light (radiation);study
2;2;2;light (radiation);learn
2;2;2;light (radiation);teach
1;1;1;light (radiation);arson
10;9;9;light (radiation);shine
3;3;3;light (radiation);hell
1;1;1;light (radiation);cup
1;1;1;light (radiation);bed
1;1;1;light (radiation);shit (defecate)
2;2;2;light (radiation);anger
1;1;1;light (radiation);cloud
2;2;2;light (radiation);land
12;7;12;light (radiation);dawn
3;3;3;light (radiation);month
1;1;1;light (radiation);fat (organic substance)
1;1;1;light (radiation);wide
1;1;1;light (radiation);empty
1;1;1;light (radiation);breath or breathe
1;1;1;light (radiation);place (position)
2;2;2;light (radiation);healthy
1;1;1;light (radiation);we
2;2;2;light (radiation);moon
1;1;1;light (radiation);smooth
1;1;1;light (radiation);marry
1;1;1;light (radiation);go up (ascend)
1;1;1;light (radiation);banana tree
2;2;2;light (radiation);star
2;2;2;light (radiation);morning
1;1;1;light (radiation);burn (something)
2;2;2;light (radiation);burning
1;1;1;light (radiation);dew
1;1;1;light (radiation);match
1;1;1;light (radiation);time
3;2;3;light (radiation);clean
2;2;2;light (radiation);flame
1;1;1;light (radiation);thread
1;1;1;light (radiation);wood
1;1;1;light (radiation);fishing line
1;1;1;light (radiation);tree
1;1;1;light (radiation);extinguish
1;1;1;light (radiation);shade
1;1;1;light (radiation);fence
1;1;1;light (radiation);roll
1;1;1;light (radiation);yoke
1;1;1;light (radiation);be late
1;1;1;light (radiation);late
4;2;4;light (radiation);lightning
1;1;1;light (radiation);run
2;1;2;light (radiation);liver
1;1;1;light (radiation);dove
1;1;1;light (radiation);tamarind
1;1;1;light (radiation);similar
1;1;1;light (radiation);dear
1;1;1;light (radiation);leather
2;2;2;light (radiation);skin
1;1;1;light (radiation);high
1;1;1;light (radiation);sharpen (something)
1;1;1;light (radiation);pain
1;1;1;light (radiation);sign
2;1;2;light (radiation);campfire
2;1;2;light (radiation);join
1;1;1;light (radiation);kneel
2;1;2;light (radiation);change (something)
1;1;1;light (radiation);sting
1;1;1;light (radiation);plant (vegetation)
1;1;1;light (radiation);wait (for)
1;1;1;light (radiation);blunt
1;1;1;light (radiation);hail
1;1;1;light (radiation);sweat (substance)
1;1;1;light (radiation);fill
1;1;1;light (radiation);mince (something)
1;1;1;light (radiation);straight
2;1;2;light (radiation);poison
1;1;1;light (radiation);believe
1;1;1;light (radiation);narrow
1;1;1;light (radiation);geld
1;1;1;light (radiation);spring (of water)
1;1;1;light (radiation);blow (with mouth)
1;1;1;light (radiation);river
1;1;1;light (radiation);water
1;1;1;light (radiation);answer
1;1;1;light (radiation);tread
1;1;1;light (radiation);bathe
1;1;1;light (radiation);wash
3;2;3;light (radiation);small
1;1;1;light (radiation);sister
6;1;6;light (radiation);tongue
7;6;6;light (radiation);electricity
1;1;1;light (radiation);three
2;2;2;light (radiation);day (24 hours)
2;1;1;light (radiation);fever
1;1;1;light (radiation);bus
1;1;1;light (radiation);car
1;1;1;light (radiation);hot
1;1;1;light (radiation);machine
1;1;1;light (radiation);deaf
1;1;1;light (radiation);bamboo
4;1;4;light (radiation);red
1;1;1;light (radiation);coconut
1;1;1;light (radiation);sharp
2;1;2;light (radiation);eye
1;1;1;light (radiation);you
2;1;2;light (radiation);cooked
1;1;1;light (radiation);sick
32;22;31;darkness;night
1;1;1;darkness;one
1;1;1;darkness;north
1;1;1;darkness;ready
41;18;40;darkness;dark
13;8;12;darkness;obscure
2;2;2;darkness;fog
6;6;6;darkness;evening
1;1;1;darkness;hard
1;1;1;darkness;wake up
1;1;1;darkness;saw
1;1;1;darkness;think (reflect)
3;3;3;darkness;dirty
1;1;1;darkness;turn around
1;1;1;darkness;circle
14;6;13;darkness;black
2;2;2;darkness;blue
1;1;1;darkness;grief
1;1;1;darkness;thigh
1;1;1;darkness;small
1;1;1;darkness;son
1;1;1;darkness;neck
1;1;1;darkness;cast
1;1;1;darkness;axe
1;1;1;darkness;tooth
1;1;1;darkness;sky
1;1;1;darkness;cry
1;1;1;darkness;he or she or it
1;1;1;darkness;air
1;1;1;darkness;breath or breathe
1;1;1;darkness;soul
3;2;3;darkness;blind
1;1;1;darkness;fart
1;1;1;darkness;extinguish
2;2;2;darkness;kill
1;1;1;darkness;corner
4;1;4;darkness;knife
5;1;5;darkness;knife (for eating)
1;1;1;darkness;plant (something)
1;1;1;darkness;dive
1;1;1;darkness;sow seeds
1;1;1;darkness;why
2;2;2;darkness;shade
2;2;2;darkness;ripe
1;1;1;darkness;bird
1;1;1;darkness;name
1;1;1;darkness;shovel
1;1;1;darkness;wet
1;1;1;darkness;soft
1;1;1;darkness;guinea fowl
1;1;1;darkness;storm
1;1;1;darkness;many
1;1;1;darkness;brain
1;1;1;darkness;fill
1;1;1;darkness;dirt
21;3;21;darkness;hit
12;1;12;darkness;throw
1;1;1;darkness;slap
4;2;4;darkness;hour
2;1;2;darkness;seed
2;1;2;darkness;tail
1;1;1;darkness;climb
1;1;1;darkness;see
1;1;1;darkness;dig
1;1;1;darkness;count
1;1;1;darkness;field
1;1;1;darkness;ear
1;1;1;darkness;voice
1;1;1;darkness;spit
1;1;1;darkness;put on
1;1;1;darkness;bury
1;1;1;darkness;rotten
1;1;1;darkness;fish
1;1;1;darkness;handle
1;1;1;darkness;arrive
1;1;1;darkness;squeeze
1;1;1;darkness;suck
1;1;1;darkness;fire
1;1;1;darkness;kidney
1;1;1;darkness;which
1;1;1;darkness;how many
2;2;2;shade;mirror
10;6;10;shade;ghost
18;9;17;shade;soul
2;2;2;shade;statue
1;1;1;shade;top
1;1;1;shade;dawn
1;1;1;shade;laugh
1;1;1;shade;peace
1;1;1;shade;silence
1;1;1;shade;mushroom
1;1;1;shade;room
2;2;2;shade;cold
2;2;2;shade;edge
1;1;1;shade;elf or fairy
1;1;1;shade;mosquito
1;1;1;shade;straight
1;1;1;shade;river
1;1;1;shade;sun
1;1;1;shade;sky
1;1;1;shade;feather
2;1;2;shade;fall
1;1;1;shade;hair (body)
1;1;1;shade;hair (head)
1;1;1;shade;be born
1;1;1;shade;fruit
2;2;2;shade;price
2;1;1;shade;tent
1;1;1;shade;lizard
1;1;1;shade;smooth
1;1;1;shade;nasal mucus (snot)
1;1;1;shade;deep
2;2;2;shade;dark
1;1;1;shade;disappear
1;1;1;shade;fence
1;1;1;shade;how
1;1;1;shade;wheat
1;1;1;shade;six
1;1;1;shade;rabbit
1;1;1;shade;fire
1;1;1;shade;blunt
1;1;1;shade;today
1;1;1;shade;in
1;1;1;shade;body
1;1;1;shade;deity
2;1;2;shade;moon
1;1;1;shade;hard
1;1;1;shade;beetle
1;1;1;shade;cloud
1;1;1;shade;break (destroy or get destroyed)
1;1;1;shade;picture (painting)
1;1;1;shade;idol
1;1;1;shade;thou
1;1;1;shade;town
1;1;1;shade;water
1;1;1;shade;shoot
1;1;1;shade;now
1;1;1;shade;cool down
2;1;2;shade;bed
1;1;1;shade;wet
1;1;1;shade;drum
1;1;1;shade;liquor
1;1;1;shade;bitter
8;1;8;shade;common cold (disease)
1;1;1;shade;spirit
1;1;1;shade;wind
1;1;1;shade;morning
1;1;1;shade;clan
1;1;1;shade;root
1;1;1;shade;cotton
2;1;2;shade;smoke (exhaust)
1;1;1;shade;festival
3;1;3;shade;hear
1;1;1;shade;tree stump
2;1;2;shade;come
1;1;1;dew;navel
16;7;16;dew;fog
1;1;1;dew;spider
4;1;4;dew;pull up weeds
1;1;1;dew;thou
1;1;1;dew;sweet
1;1;1;dew;thin (of shape of object)
3;1;3;dew;nasal mucus (snot)
1;1;1;dew;raw
1;1;1;dew;more
5;3;4;dew;ice
1;1;1;dew;rope
2;2;2;dew;cold
1;1;1;dew;divide
1;1;1;dew;separate
1;1;1;dew;split
1;1;1;dew;approach
1;1;1;dew;share
1;1;1;dew;high
1;1;1;dew;count
1;1;1;dew;grave
1;1;1;dew;broom
1;1;1;dew;harvest
1;1;1;dew;tall
1;1;1;dew;chop
1;1;1;dew;rule
2;2;2;dew;air
1;1;1;dew;chieftain
1;1;1;dew;earring
1;1;1;dew;needle (for sewing)
1;1;1;dew;command
1;1;1;dew;strike or beat
2;2;2;dew;wind
5;3;5;dew;snow
2;2;2;dew;spider web
1;1;1;dew;who
1;1;1;dew;book
1;1;1;dew;long
1;1;1;dew;call by name
1;1;1;dew;root
2;1;2;dew;summer
1;1;1;dew;brain
2;2;2;dew;rain (precipitation)
1;1;1;dew;shirt
1;1;1;dew;udder
1;1;1;dew;five
1;1;1;dew;bone
1;1;1;dew;blind
1;1;1;dew;liver
1;1;1;dew;tie
2;1;2;dew;day (24 hours)
1;1;1;dew;hunt
1;1;1;dew;drizzle
1;1;1;dew;lightning
1;1;1;dew;fence
2;1;2;dew;sweat (substance)
1;1;1;dew;sing
1;1;1;dew;wet
1;1;1;dew;fry
1;1;1;dew;frost
1;1;1;dew;farmer
1;1;1;dew;one
1;1;1;dew;husband
1;1;1;dew;male
1;1;1;dew;transit
1;1;1;flame;leaf
1;1;1;flame;man
44;18;42;flame;fire
1;1;1;flame;low
1;1;1;flame;coin
1;1;1;flame;four
3;3;3;flame;torch or lamp
2;2;2;flame;burn (something)
1;1;1;flame;burning
5;3;5;flame;red
1;1;1;flame;fireplace
1;1;1;flame;vomit
1;1;1;flame;ditch
1;1;1;flame;rain (precipitation)
1;1;1;flame;bright
1;1;1;flame;light (ignite)
1;1;1;flame;cooked
1;1;1;flame;ripe
3;3;3;flame;hell
1;1;1;flame;whistle
8;2;8;flame;fever
2;1;2;flame;hole
5;1;5;flame;language
2;1;2;flame;chimney
6;3;6;flame;tongue
3;3;3;flame;smoke (exhaust)
1;1;1;flame;say
1;1;1;flame;master
1;1;1;flame;forget
1;1;1;flame;mad
1;1;1;flame;soot
1;1;1;flame;tobacco
3;1;3;flame;lobster
2;1;2;flame;lightning
1;1;1;flame;tail
1;1;1;flame;firewood
1;1;1;flame;match
2;2;2;flame;electricity
1;1;1;flame;light (color)
1;1;1;flame;shoot
1;1;1;flame;embers
2;1;2;ash;lime (material)
5;2;5;ash;mosquito
1;1;1;ash;belly or stomach
5;4;5;ash;charcoal
7;6;7;ash;fire
1;1;1;ash;he or she
12;4;12;ash;white
4;4;4;ash;cloud
1;1;1;ash;dirty
1;1;1;ash;stand
1;1;1;ash;gather
2;1;2;ash;tendon
1;1;1;ash;burn (something)
3;1;3;ash;beech
2;1;2;ash;axle
3;1;3;ash;spear
3;1;3;ash;grass
3;2;3;ash;worm
1;1;1;ash;birch
3;2;3;ash;snake
1;1;1;ash;ant
3;2;3;ash;sand
1;1;1;ash;say
1;1;1;ash;mother
2;1;2;ash;bone
1;1;1;ash;snow
1;1;1;ash;rat
3;1;3;ash;mat
4;2;3;ash;embers
1;1;1;ash;beget
1;1;1;ash;open
1;1;1;ash;hope
1;1;1;ash;cover
1;1;1;ash;break (destroy or get destroyed)
1;1;1;ash;destroy
1;1;1;ash;fruit
1;1;1;ash;many
3;3;3;ash;fireplace
1;1;1;ash;lake
1;1;1;ash;cut
1;1;1;ash;sell
1;1;1;ash;drowned
1;1;1;ash;big
1;1;1;ash;female (of person)
1;1;1;ash;female (of animal)
1;1;1;ash;woman
1;1;1;ash;spit
4;1;4;ash;slave
3;1;3;ash;shame
1;1;1;ash;flower
1;1;1;ash;servant
1;1;1;ash;grind
5;3;5;ash;oven
1;1;1;ash;stove
2;1;2;ash;monkey
3;1;3;ash;taro
5;2;5;ash;cookhouse
3;2;3;ash;fog
1;1;1;ash;river
1;1;1;ash;bamboo
1;1;1;ash;finish
1;1;1;ash;husband
2;2;2;ash;father
1;1;1;ash;cotton
1;1;1;ash;leech
1;1;1;ash;sickle
1;1;1;ash;flat
1;1;1;ash;rain (precipitation)
1;1;1;ash;coal
1;1;1;ash;horse
1;1;1;ash;laugh
1;1;1;ash;stir fry
1;1;1;ash;speak
1;1;1;ash;want
1;1;1;ash;world
1;1;1;ash;bark
1;1;1;ash;blow (of wind)
1;1;1;ash;rob (verb)
1;1;1;ash;thin (of shape of object)
1;1;1;ash;satiated
1;1;1;ash;bovine
1;1;1;ash;sheep
1;1;1;ash;needle (for sewing)
2;2;2;ash;door
1;1;1;ash;han chinese
1;1;1;ash;fly (move through air)
2;1;2;ash;winnowing
1;1;1;ash;come back
2;1;2;ash;blue
1;1;1;ash;soot
1;1;1;ash;cry
1;1;1;ash;sugar cane
1;1;1;ash;cook (something)
2;2;2;ash;vulva
1;1;1;ash;we
1;1;1;ash;burn
1;1;1;ash;ground
2;1;2;ash;throw
2;1;2;ash;lime (fruit)
1;1;1;ash;stomach
4;3;4;ash;smoke (exhaust)
2;2;2;ash;dog
1;1;1;ash;i
1;1;1;ash;land
1;1;1;ash;watch
1;1;1;ash;new
1;1;1;ash;tail
1;1;1;ash;sit
2;1;2;ash;tooth
1;1;1;ash;hit
2;1;2;ash;faeces (excrement)
1;1;1;ash;come
2;1;2;ash;sun
1;1;1;ash;dry
1;1;1;ash;bow
2;1;2;ash;black
2;1;2;ash;coconut
1;1;1;ash;fight
2;1;2;ash;day (not night)
1;1;1;ash;yesterday
1;1;1;ash;family
1;1;1;ash;soup
1;1;1;ash;year
1;1;1;ash;bite
1;1;1;ash;six
1;1;1;ash;draw (water)
1;1;1;ash;look
1;1;1;ash;buy
1;1;1;embers;hot
74;35;72;embers;charcoal
2;2;2;embers;firewood
1;1;1;embers;match
6;6;6;embers;fire
1;1;1;embers;lightning
1;1;1;embers;common cold (disease)
1;1;1;embers;cold
1;1;1;embers;ear
1;1;1;embers;bruise
1;1;1;embers;mighty or powerful or strong
1;1;1;embers;torch or lamp
1;1;1;embers;nose
1;1;1;embers;nettle
1;1;1;embers;many
1;1;1;embers;paint (pigments)
1;1;1;embers;thing
1;1;1;embers;firefly
1;1;1;embers;branch or twig
1;1;1;embers;silk
3;1;3;embers;sit
2;1;2;embers;dwell (live, reside)
2;1;2;embers;snail
4;1;3;embers;crab
1;1;1;embers;tail
1;1;1;embers;belly
1;1;1;embers;fingernail
1;1;1;embers;sleep
1;1;1;embers;intestines
1;1;1;embers;raining or rain
1;1;1;embers;lie down
1;1;1;embers;spot
1;1;1;embers;wife
1;1;1;embers;year
1;1;1;embers;squeeze
1;1;1;embers;dry up
1;1;1;embers;anteater
1;1;1;embers;roast or fry
1;1;1;embers;guinea fowl
1;1;1;embers;snake
1;1;1;embers;skin
1;1;1;embers;woman
1;1;1;embers;buy
1;1;1;embers;shoot
1;1;1;embers;hell
1;1;1;burn (something);short
1;1;1;burn (something);break (cleave)
1;1;1;burn (something);snapp (of stick)
1;1;1;burn (something);wife
1;1;1;burn (something);pursue
1;1;1;burn (something);dispel
1;1;1;burn (something);bean or pea
1;1;1;burn (something);axe
104;24;98;burn (something);burning
3;2;3;burn (something);fire
1;1;1;burn (something);see
3;1;3;burn (something);arrive
2;1;2;burn (something);hip
1;1;1;burn (something);father
1;1;1;burn (something);carry on head
7;5;7;burn (something);hot
2;2;2;burn (something);eat
51;20;51;burn (something);light (ignite)
3;1;3;burn (something);trap (catch)
2;1;2;burn (something);you
3;1;3;burn (something);shoulder
3;1;3;burn (something);catch
3;1;3;burn (something);seize
12;8;12;burn (something);arson
1;1;1;burn (something);firewood
6;4;6;burn (something);shoot
3;3;3;burn (something);smoke (inhale)
2;2;2;burn (something);bite
10;9;10;burn (something);roast or fry
1;1;1;burn (something);hinder or prevent
1;1;1;burn (something);forbid
6;4;6;burn (something);cook (something)
7;6;7;burn (something);bake
1;1;1;burn (something);four
1;1;1;burn (something);head
1;1;1;burn (something);far
1;1;1;burn (something);top
7;2;7;burn (something);shine
1;1;1;burn (something);spread out
1;1;1;burn (something);dry
1;1;1;burn (something);thigh
1;1;1;burn (something);and
2;1;1;burn (something);stone or rock
1;1;1;burn (something);jaw
1;1;1;burn (something);dare
1;1;1;burn (something);stutter
1;1;1;burn (something);blood vessel
1;1;1;burn (something);root
1;1;1;burn (something);friend
2;2;2;burn (something);tie
1;1;1;burn (something);freshwater eel
2;2;2;burn (something);blow (of wind)
1;1;1;burn (something);wind
1;1;1;burn (something);sow seeds
1;1;1;burn (something);shake
1;1;1;burn (something);wheel
1;1;1;burn (something);red
2;2;2;burn (something);grind
1;1;1;burn (something);sap
1;1;1;burn (something);mill
1;1;1;burn (something);wood
1;1;1;burn (something);post
1;1;1;burn (something);plant (vegetation)
1;1;1;burn (something);tree
1;1;1;burn (something);lift
1;1;1;burn (something);wet
2;2;2;burn (something);arm
1;1;1;burn (something);sweep
1;1;1;burn (something);cooked
2;1;2;burn (something);misplace
1;1;1;burn (something);monkey
1;1;1;burn (something);glue
1;1;1;burn (something);run
1;1;1;burn (something);flee
1;1;1;burn (something);cut
1;1;1;burn (something);row
1;1;1;burn (something);count
1;1;1;burn (something);call
1;1;1;burn (something);no
1;1;1;burn (something);mute
1;1;1;burn (something);house
1;1;1;burn (something);room
1;1;1;burn (something);brackish
1;1;1;burn (something);deep
1;1;1;burn (something);suck
2;1;2;burn (something);island
1;1;1;burn (something);give
2;1;2;burn (something);hold
2;1;2;burn (something);he-goat
1;1;1;burn (something);collarbone
1;1;1;burn (something);envy
1;1;1;burn (something);medicine
1;1;1;burn (something);hammer
1;1;1;burn (something);sandfly
1;1;1;burn (something);true
1;1;1;burn (something);squeeze
1;1;1;burn (something);big
3;1;2;burn (something);stone
1;1;1;burn (something);year
1;1;1;burn (something);thou
1;1;1;burn (something);you (formal address)
1;1;1;burn (something);bow
1;1;1;burn (something);breadfruit
1;1;1;burn (something);with
1;1;1;burn (something);body
1;1;1;burn (something);grain
1;1;1;burn (something);fry
1;1;1;burn (something);say
1;1;1;burn (something);commend
1;1;1;burn (something);work (activity)
1;1;1;burn (something);blow (with mouth)
1;1;1;burn (something);feed
1;1;1;burn (something);swell
1;1;1;burn (something);fear (be afraid)
1;1;1;burn (something);old
1;1;1;burn (something);arrow
1;1;1;burn (something);at
1;1;1;burn (something);self
2;2;2;burn (something);burn
1;1;1;burn (something);sing
1;1;1;burn (something);corner
1;1;1;burn (something);forge
1;1;1;burn (something);tan
1;1;1;extinguish;well
37;13;33;extinguish;kill
2;1;2;extinguish;spirit
2;2;2;extinguish;close (eyes)
4;1;4;extinguish;drink
1;1;1;extinguish;inhale
1;1;1;extinguish;pick up
9;4;9;extinguish;die
2;1;2;extinguish;touch
2;2;2;extinguish;choke
3;3;3;extinguish;destroy
1;1;1;extinguish;nose
1;1;1;extinguish;outside
1;1;1;extinguish;hut
5;5;5;extinguish;murder
2;2;2;extinguish;choose
1;1;1;extinguish;thresh
1;1;1;extinguish;have
1;1;1;extinguish;trap (catch)
1;1;1;extinguish;hang up
2;2;2;extinguish;pull
1;1;1;extinguish;peel
1;1;1;extinguish;flesh
1;1;1;extinguish;meat
2;2;2;extinguish;sleep
1;1;1;extinguish;sweet potato
1;1;1;extinguish;potato
1;1;1;extinguish;spine
1;1;1;extinguish;turn around
2;2;2;extinguish;come back
1;1;1;extinguish;finish
1;1;1;extinguish;buttocks
3;3;3;extinguish;fart
1;1;1;extinguish;black
1;1;1;extinguish;corner
1;1;1;extinguish;dark
1;1;1;extinguish;blue
1;1;1;extinguish;light (color)
2;1;2;extinguish;be dead or die
2;1;2;extinguish;sword
1;1;1;extinguish;ant
4;2;4;extinguish;rub
1;1;1;extinguish;misplace
3;2;3;extinguish;jump
1;1;1;extinguish;shake
1;1;1;extinguish;stab to death
1;1;1;extinguish;be hungry
3;1;3;extinguish;thirsty
2;1;2;extinguish;seven
2;1;2;extinguish;blood
2;2;2;extinguish;walk
1;1;1;extinguish;liver
1;1;1;extinguish;perspire or sweat
1;1;1;extinguish;new
1;1;1;extinguish;seed
1;1;1;extinguish;leg
1;1;1;extinguish;three
1;1;1;extinguish;borrow
2;1;2;extinguish;cease
3;1;3;extinguish;do
2;1;2;extinguish;check
2;1;2;extinguish;cure
1;1;1;extinguish;cry
2;1;2;extinguish;pour
1;1;1;extinguish;boast
1;1;1;extinguish;increase
1;1;1;extinguish;follow
1;1;1;extinguish;fasten
1;1;1;extinguish;cook (something)
1;1;1;extinguish;sacrifice
1;1;1;extinguish;accustom
1;1;1;extinguish;divide
2;1;2;extinguish;send
1;1;1;extinguish;divorce
1;1;1;extinguish;open
1;1;1;extinguish;imitate
1;1;1;extinguish;bewitch
1;1;1;extinguish;diminish
1;1;1;extinguish;threaten
1;1;1;extinguish;sing
1;1;1;extinguish;change
1;1;1;extinguish;answer
1;1;1;extinguish;fat (obese)
1;1;1;extinguish;quiet
1;1;1;extinguish;weave
1;1;1;extinguish;eat
1;1;1;extinguish;laugh
1;1;1;extinguish;bathe
1;1;1;extinguish;arrive
2;1;2;extinguish;bite
1;1;1;extinguish;hear
1;1;1;extinguish;see
3;2;3;extinguish;squeeze
1;1;1;extinguish;sit
2;1;2;extinguish;dig
1;1;1;extinguish;fear (be afraid)
1;1;1;extinguish;suck
2;2;2;extinguish;fight
1;1;1;extinguish;burning
1;1;1;extinguish;cut
1;1;1;extinguish;hunt
1;1;1;extinguish;scratch
1;1;1;extinguish;split
2;1;2;extinguish;turn (something)
1;1;1;extinguish;hold
1;1;1;extinguish;push
1;1;1;extinguish;wash
2;1;2;extinguish;wipe
2;1;2;extinguish;sew
1;1;1;extinguish;say
1;1;1;extinguish;look for
1;1;1;extinguish;itch
1;1;1;extinguish;cultivate
1;1;1;extinguish;swell
1;1;1;extinguish;pile up
1;1;1;extinguish;put on
1;1;1;extinguish;smell (perceive)
1;1;1;extinguish;turn
1;1;1;extinguish;set (heavenly bodies)
1;1;1;extinguish;sneeze
1;1;1;extinguish;speak
2;1;2;extinguish;bury
1;1;1;extinguish;rotten
1;1;1;extinguish;plait or braid or weave
1;1;1;extinguish;traverse
1;1;1;extinguish;join
2;1;2;extinguish;leave
1;1;1;extinguish;scrape
1;1;1;extinguish;resemble
1;1;1;extinguish;want
2;1;2;extinguish;dry up
1;1;1;extinguish;ripen
1;1;1;extinguish;slaughter
1;1;1;extinguish;try
1;1;1;extinguish;look
1;1;1;extinguish;ask (request)
